real.iter	 postA	 log.lik	 Prior_mean	 Prior_var	 sumHpriorA	 mbm_sig.sq	 mbm_anc.st	 vou_alpha	 vou_sig.sq	 vou_anc.st	 vou_theta1	 vou_theta2	 sp1_mean	 sp2_mean	 sp3_mean	 sp4_mean	 sp5_mean	 sp6_mean	 sp7_mean	 sp8_mean	 sp9_mean	 sp10_mean	 sp11_mean	 sp12_mean	 sp13_mean	 sp14_mean	 sp15_mean	 sp16_mean	 sp17_mean	 sp18_mean	 sp19_mean	 sp20_mean	 sp21_mean	 sp22_mean	 sp23_mean	 sp24_mean	 sp25_mean	 sp26_mean	 sp27_mean	 sp28_mean	 sp29_mean	 sp30_mean	 sp31_mean	 sp32_mean	 sp33_mean	 sp34_mean	 sp35_mean	 sp36_mean	 sp37_mean	 sp38_mean	 sp39_mean	 sp40_mean	 sp41_mean	 sp42_mean	 sp43_mean	 sp44_mean	 sp45_mean	 sp46_mean	 sp47_mean	 sp48_mean	 sp49_mean	 sp50_mean	 sp1_var	 sp2_var	 sp3_var	 sp4_var	 sp5_var	 sp6_var	 sp7_var	 sp8_var	 sp9_var	 sp10_var	 sp11_var	 sp12_var	 sp13_var	 sp14_var	 sp15_var	 sp16_var	 sp17_var	 sp18_var	 sp19_var	 sp20_var	 sp21_var	 sp22_var	 sp23_var	 sp24_var	 sp25_var	 sp26_var	 sp27_var	 sp28_var	 sp29_var	 sp30_var	 sp31_var	 sp32_var	 sp33_var	 sp34_var	 sp35_var	 sp36_var	 sp37_var	 sp38_var	 sp39_var	 sp40_var	 sp41_var	 sp42_var	 sp43_var	 sp44_var	 sp45_var	 sp46_var	 sp47_var	 sp48_var	 sp49_var	 sp50_var	 acc	 temperature	 
149000	 -1696.03440173431	 -1602.73193626045	 -25.8369861662715	 -45.231345403031	 -22.2341339045583	 0.565364513797789	 350.55019029592	 2.56006996997166	 2.13495192825693	 3.21256913884278	 1.87062636835002	 1.27765395502831	 350.632003441463	 350.792908364947	 350.932126644472	 349.754533510734	 350.436135265593	 349.956591136954	 349.560602702613	 349.190202288506	 350.008155637992	 350.145156612218	 349.451194083003	 350.052982387931	 349.474269506152	 349.904154928756	 349.622142682909	 349.094322192909	 349.923449632313	 351.184565186643	 351.064501488556	 350.294997710196	 349.989150636303	 349.660938413665	 349.611645572276	 349.646935448586	 350.183446089914	 351.062579228484	 350.686704213488	 351.597378835974	 351.556980868707	 351.353067876279	 350.652403969862	 349.611071343612	 350.075361021042	 350.303281900549	 351.049004591554	 350.555670948675	 350.496670269871	 349.850174517399	 350.694916148357	 350.468573267461	 350.269577789981	 350.228258693225	 350.273466564758	 350.053733632105	 349.963252853464	 349.868741151277	 350.123638438357	 350.166330535501	 350.157854967597	 350.343047607651	 2.73473956258677	 2.79074213128234	 3.00282015787961	 2.37259325048477	 2.95523276388001	 1.93313084746321	 2.71196106200969	 3.41612807757518	 2.19953278267733	 3.20910891011779	 1.88505692672912	 0.37698291324144	 2.04772134287831	 1.32095135137708	 1.32278159163526	 2.40429218120075	 0.25038914543162	 2.63593736508354	 1.64781896316963	 2.79917264461294	 2.31621684821031	 0.950175770851533	 1.28445662954866	 0.917745367359947	 2.18353953815909	 2.35496273008877	 2.05163392566611	 2.13037380463157	 1.30376628606733	 1.08156070977017	 0.528036240718721	 1.91893073677362	 1.21790997039362	 1.78180996490007	 1.33767895582624	 0.109534097028198	 1.83230291401065	 1.10101399369651	 1.10766959830443	 1.18638316000018	 1.17439505052177	 0.905527048264064	 0.711450881425949	 0.79126364690848	 0.995677337424753	 0.671806531865092	 0.75638260082856	 0.874634665202308	 0.428187304083289	 1.1229145048015	 0.617181208053691	 1	 
150000	 -1690.02572874818	 -1594.75998001833	 -25.8065861935678	 -47.5042755804086	 -21.9548869558683	 0.433662152102072	 350.01041732524	 1.52601525746286	 1.98948866443636	 2.01011869974145	 2.62655403092926	 1.04948962116298	 350.429724336733	 350.812898949967	 350.804374953888	 349.785131052309	 350.081747069742	 349.862824199267	 350.011519498438	 349.23540829468	 350.324989362298	 350.199388108088	 349.492976535993	 350.045160117976	 349.663496383582	 350.086316688323	 349.245207851114	 348.907131030227	 349.949123128172	 350.837582463033	 350.58103961903	 350.953097167912	 349.948603482118	 349.733988533681	 349.981045031817	 349.799487717841	 350.089347522523	 350.967199479936	 350.819378386424	 351.21905036833	 351.660575334677	 351.343834317099	 350.773226253322	 349.961690397905	 349.925095862675	 350.258470495452	 350.988517170168	 350.499916736757	 349.909062055542	 349.634992731181	 350.561692263224	 350.514023141953	 350.513115326856	 350.31865006247	 350.172442225929	 349.992643535027	 349.978122473232	 349.809986947804	 350.096543831256	 350.093945996687	 350.044305903852	 350.212463338392	 3.57039481755846	 3.39137210470924	 3.29132123540398	 2.85828104745122	 3.20265224523758	 1.75985451355515	 1.73095551878488	 3.98730054770392	 2.74201306307716	 3.15593469084516	 1.30410569108495	 0.574612617931234	 1.74327670455588	 1.36998782997282	 1.59113399930676	 1.86700730764619	 0.25038914543162	 2.42987141686881	 2.57453770145746	 2.77968003971353	 2.64785712217499	 0.842247322882064	 1.35101598244657	 1.18902437682258	 3.33067800790777	 1.37023928913052	 1.34593300415057	 1.89028032014063	 1.86725462725696	 2.37636254539805	 0.711794500533438	 1.42330777188175	 1.52717918244627	 1.23570109102252	 1.13034237773705	 0.135575793881483	 1.80570761562864	 0.977616233147281	 1.19422190093562	 1.25757626648023	 1.37366432613738	 1.19697696390341	 1.28277683577847	 0.610395545530054	 1.06457821612195	 0.779932594598876	 0.748697004245795	 0.919227792239458	 0.299223973420625	 1.63744065353774	 0.61694	 1	 
151000	 -1675.67261254628	 -1588.19369251013	 -23.4082083801523	 -42.402895951089	 -21.6678157049128	 0.449331971169693	 350.551950667518	 0.602589659625664	 1.3632262353561	 2.38135120765809	 1.78234598836351	 0.429981220884907	 350.428295479331	 350.800705044496	 350.900043073334	 349.44763410352	 350.136668002918	 349.459905946845	 349.815191648485	 349.419149198884	 349.97845788207	 350.289346758587	 349.469834762324	 350.07321344008	 349.594710421287	 350.015091574349	 349.24270193317	 349.284273344212	 349.852728935243	 350.918019007425	 350.781091049157	 350.489172976437	 349.426852596748	 349.886012392169	 349.737079623648	 349.714763019109	 350.070888812806	 351.160969050442	 350.95977699136	 351.510243682582	 351.521140523967	 351.091832593188	 350.771753530853	 350.01216744621	 349.936515688722	 350.401953353826	 351.017433897311	 350.528802618702	 349.987884028895	 349.973334260589	 350.639705149172	 350.554128379419	 350.331649177227	 350.322149487678	 350.080599137454	 349.981612723114	 349.966816127278	 349.850768617645	 349.941111685528	 349.941268918639	 349.977360106664	 350.100935758924	 2.30456234061529	 2.92020691372784	 3.08073726827513	 3.13702394847972	 2.59241398568156	 2.65973864328946	 2.56261613185344	 3.91587776351967	 2.7119569047306	 3.25649817349161	 3.09164958552846	 0.364258378563064	 1.5676196410544	 0.869605658009526	 1.91259169280984	 1.46699467532646	 0.336428196653971	 1.84707166345999	 3.22694032450769	 3.56487565228216	 3.42739221572928	 1.18358969152735	 1.232288929462	 1.1678087250381	 2.74289735340199	 1.18131838881539	 1.62942517343009	 1.73751590502066	 2.10567310128887	 1.7131640499132	 0.45717568777881	 1.3387103373145	 1.52717918244627	 1.39939138951717	 0.689599984559203	 0.113555907756515	 2.87271644225909	 0.977616233147281	 0.900555731103716	 0.81519151303747	 1.37366432613738	 1.14672642624671	 0.844860232093553	 0.805073919599462	 1.08493090715075	 0.919990676946281	 0.96359014001791	 1.02192904706244	 0.322619643946196	 1.14157026596926	 0.616841059602649	 1	 
152000	 -1679.57994460379	 -1599.62144192342	 -16.5845214624251	 -41.5116645506253	 -21.8623166673162	 0.401049650794733	 349.953987198802	 1.08570883411448	 1.41267393034428	 3.50562840791129	 1.3475439445466	 0.234532263205825	 350.638681295795	 350.841612531535	 350.733694677355	 349.63914431677	 349.953554160436	 349.53373035282	 350.129352555925	 349.663120599373	 349.770562910253	 349.894033861048	 349.68670474107	 350.119724841647	 349.31634128717	 349.95074794944	 349.227687048103	 349.327038550092	 350.024660693468	 351.241166284733	 350.964417322899	 350.525191394891	 349.889485495391	 349.798352238766	 349.772305710879	 349.654937586502	 350.34911101654	 351.213938776927	 350.978629821443	 351.168243271542	 351.543319037738	 350.914711947236	 350.540150257281	 350.638965525223	 350.261686326682	 350.474814602551	 350.945204492526	 350.597044167199	 350.296836388966	 350.143596267345	 350.65458145232	 350.46382276799	 350.258128753242	 350.317758026779	 350.40965365436	 349.903521414029	 350.379611541322	 349.610940809617	 349.791570189073	 349.756593308424	 350.04069772566	 350.491417787175	 3.18345024680124	 2.92020691372784	 3.08073726827513	 2.97411929489842	 3.15158793134533	 2.13850539736162	 2.34202292831013	 2.53880097313444	 2.5733781521849	 3.03309462628665	 2.95947842975068	 0.289401590791475	 1.96354088822999	 0.42449856425174	 1.21204272892393	 0.975463137466346	 0.560445188282484	 2.46057552823577	 2.98732701684513	 3.23657213425072	 2.80990682893001	 1.22903318740806	 1.35005638871992	 0.866945740461919	 1.41178789533105	 1.1728738443103	 1.62942517343009	 1.40974375031531	 1.67469134166884	 1.7131640499132	 0.409922484277632	 1.7156797130776	 1.71431532939693	 1.30344051452262	 0.689599984559203	 0.0871844438313654	 2.45292352720894	 1.34109959466079	 1.13397659231736	 1.29661808199725	 1.01963824220933	 0.996541895707228	 1.61533647952495	 0.589826659598461	 1.4691645642554	 0.998177010214815	 1.34577967337012	 1.47780501526826	 0.356755444474972	 0.976015330619546	 0.616388157894737	 1	 
153000	 -1676.76795558255	 -1591.65766945079	 -16.9672251866155	 -45.4786406733215	 -22.6644202718223	 0.445342233222188	 350.103118420261	 2.98677506030072	 2.6378110428231	 5.0406464850307	 2.0060441013294	 0.610464248248106	 350.296743458622	 350.931240662196	 350.91732746162	 349.928181757285	 350.170017615155	 349.425988139177	 349.759421421485	 349.555711666701	 349.460097232856	 349.958778680005	 349.544045633696	 350.08841007822	 349.515354584576	 349.848026166647	 348.796028426338	 349.095167774622	 350.05456353707	 351.040301278366	 350.881576268505	 350.337053999419	 350.084452692147	 349.887546866743	 349.844761281767	 349.910708897844	 350.610595932175	 351.117495170487	 350.987155704342	 351.241569789049	 351.317290156764	 350.741146013526	 350.354604226589	 350.210990734238	 350.282044504773	 350.478536711552	 350.906037864858	 350.519163446689	 350.40395242209	 349.717441388378	 350.394053850378	 350.533399045627	 350.469768090665	 350.382943325451	 350.739433557345	 350.052648842358	 350.099463510761	 349.881783885076	 349.801165833944	 349.867173939673	 350.139802720334	 350.049769122144	 2.78147181266454	 2.92020691372784	 2.82175337732369	 1.67910876228649	 2.47092397401836	 3.08224747276219	 1.95543413294466	 2.9052586321801	 2.61937830160051	 3.18609373462017	 2.29237439900448	 0.29530331240386	 1.44631588866988	 0.508979437627001	 1.29968498473242	 2.30285112890732	 0.321807539165952	 2.10812893720366	 2.63175706057611	 3.22908684763638	 3.70055731676906	 1.07478318640341	 1.35005638871992	 0.754017499912746	 2.27362638081694	 1.1728738443103	 1.40568216274845	 1.07582281576242	 1.62606785880919	 1.8709539025391	 0.637893021724277	 1.24321941322096	 1.71431532939693	 1.24618525656225	 0.675651825646063	 0.0653767265414922	 2.13155606144042	 1.09570328090853	 1.08807521004223	 0.813499916022635	 0.974314712721508	 0.707400309551004	 0.386485788472123	 0.506130650861746	 1.43347777332276	 0.798261314239572	 1.01608236233821	 1.05046157347775	 0.363661562267669	 1.02253932154927	 0.616150326797386	 1	 
154000	 -1694.47373846903	 -1594.32412180495	 -28.666993576565	 -49.642364515216	 -21.8402585722988	 0.486323563310223	 349.552183385935	 1.62490579346195	 2.60452782886854	 0.637802337204426	 1.9141241016835	 1.44595546756653	 350.12303519337	 350.63546572681	 350.606027539965	 349.792017081482	 350.563140155032	 349.197052613593	 349.746759115022	 348.975182164935	 349.683353843389	 349.783495430591	 349.115167784916	 350.34722890214	 349.803075288317	 349.901243089159	 348.964087282853	 349.064159345744	 350.036303412112	 350.425206612854	 351.125223283274	 350.027078648822	 349.865519675809	 349.649996348122	 349.542976325676	 349.760662824516	 350.650330596444	 351.446863140104	 351.181329123015	 351.378682197327	 351.775239770807	 350.747247837885	 350.374800063118	 350.16095929987	 350.18806614197	 350.404927904103	 350.837255368671	 350.575978604244	 350.803645199704	 350.029413111465	 350.54986623937	 350.397988201994	 350.739543399236	 350.455513867611	 350.669745248676	 350.242245764948	 350.040736684346	 349.578864161851	 350.009722831245	 349.999147823093	 350.142741904805	 350.335462414097	 2.42847933292633	 2.82788464925961	 2.89676160282158	 2.13420680841193	 1.94042536076528	 3.04532846998039	 2.10883663612956	 2.77746464578953	 4.25857691172273	 3.34194338598808	 2.17348721676631	 0.243218207110878	 1.15797534194831	 0.380231480486556	 1.81668371464174	 1.6073182052188	 0.448365393933077	 2.29521208569099	 2.62148788495298	 3.65892201257839	 3.33516766314413	 1.12278195556833	 1.35005638871992	 0.966931359040212	 1.86681593080107	 1.70031890346427	 1.90528308023367	 0.937351146695933	 1.22707402386855	 1.13551109059671	 0.390860643790731	 1.4716437602146	 1.27076587592938	 1.5430648324813	 1.09546893689039	 0.0646661553215492	 3.21856952957279	 1.76414290992115	 0.86709666274358	 0.847919696724794	 0.928651491480518	 0.63337404559497	 0.764085748085923	 0.881294214249307	 1.92159810363257	 0.594533925233318	 0.860302820763494	 0.839492281923174	 0.468569294645249	 1.37332609849293	 0.616032467532468	 1	 
155000	 -1688.34081879398	 -1602.405986573	 -10.8355376420744	 -52.5808613031748	 -22.5184332757331	 0.413950704089046	 350.045680911323	 2.03294796228874	 4.16336782578848	 3.34351677201065	 1.80565350430703	 1.3908434831692	 350.150614871988	 350.425375450015	 350.363363017855	 350.449919964629	 350.735101549456	 349.499108047847	 350.057403989255	 349.254316674242	 349.827327416655	 349.942357075991	 349.584193692288	 350.313143641547	 350.026814734554	 350.129537246748	 349.151119830539	 349.117170162004	 350.031391822917	 350.755385864763	 350.704059666481	 350.36363326326	 349.89340489999	 349.815366719063	 349.69615134832	 349.834357871951	 350.427530428986	 351.414635720619	 351.400682837588	 351.443088782084	 351.720327979215	 351.298941254773	 350.521205251952	 350.348133690899	 350.267587942801	 350.489406631723	 350.8394920554	 350.687985900981	 350.719535744823	 350.164737962737	 350.415089210995	 350.398665467612	 350.391669163328	 350.36190050114	 350.618261113551	 350.300810227445	 349.943323642751	 349.746058336529	 350.03971301992	 349.967037413474	 350.038228924284	 350.159126252555	 2.93683504279852	 3.21419158490688	 3.13206438006172	 1.838343831955	 2.22288554232347	 2.25738097557192	 1.35288858150821	 3.46429099330961	 2.24734233555944	 2.46439863769578	 2.41535430118455	 0.250031899102976	 0.952026386937551	 0.582442781781259	 1.00659388435848	 1.26723537225218	 0.901625063406247	 1.79837882908779	 2.27806859032675	 3.69145864459557	 3.12824563133071	 1.39842948631917	 1.59469329436062	 1.01131004830824	 2.47586295957548	 1.0153432530262	 2.43026733739431	 1.04014189933876	 2.10717092624784	 1.81263985291861	 0.523325932765892	 2.62561194368718	 2.81411635201563	 1.55329798654937	 0.678318403583332	 0.0737599470758746	 1.93898792747866	 1.45714528833716	 1.0270159705914	 0.967699607202283	 0.753867399403548	 0.536391936962597	 0.735882422626236	 0.349797787217281	 1.18672111519896	 0.967550368151642	 1.20486474770267	 1.31832389560341	 0.203801643814254	 1.85228200643941	 0.616187096774194	 1	 
156000	 -1679.37117386221	 -1594.61520940941	 -11.9221481743052	 -50.7370515326396	 -22.0967647458512	 0.257023930515353	 350.113656565706	 2.04906353179831	 3.74404016276918	 0.626408376471721	 2.05766428598937	 1.15561420311519	 350.426256720133	 350.274952080933	 350.23241752526	 349.96163000492	 350.331923643106	 349.30302906122	 350.059509243534	 349.311723924481	 349.80772619686	 350.118630299472	 349.561919380981	 350.325277185275	 350.103963007348	 350.030147189611	 348.9964343565	 349.062050467967	 350.250902669017	 350.900380175056	 349.942693393883	 350.705670329908	 350.253202536934	 349.928863746724	 349.816292391809	 349.865107984964	 350.455129207449	 351.0873365731	 351.123967086723	 351.363401301473	 351.313121400339	 351.162780951807	 350.570479201757	 350.170452644914	 350.05806169432	 350.493912266256	 350.833870714995	 350.689578035258	 350.510285435811	 350.019313625696	 350.331820062698	 350.254137441344	 350.331939006919	 350.421416985991	 350.245961675893	 350.117549546681	 350.464987830234	 349.932813805717	 350.091530155747	 350.159095316708	 349.98785579635	 349.832883778974	 2.38105630774093	 3.12009372071652	 3.41839036801341	 2.48697136698813	 2.69118131044211	 2.12379978342325	 2.04374400449211	 3.31957269423088	 2.52172753846429	 3.26100774196727	 2.6808484956782	 0.373085654290778	 1.13970471974463	 0.85679203246308	 1.43012648215851	 1.7182729133787	 0.872543909837802	 2.09280491074832	 3.24977809169415	 3.23627925749229	 3.7889614041594	 0.669383044049243	 1.38756583940943	 0.850629964540443	 1.68052143627963	 2.08531718752801	 1.90151321176996	 1.91118026834128	 2.14398075429978	 1.20054026496994	 0.74297163270505	 2.19890686598136	 2.16117325758659	 1.29666646429067	 0.46609979716417	 0.0922414551656219	 2.12214839189143	 1.2642176894733	 1.4698263587296	 1.05956185701988	 1.11496758777779	 0.806200426856808	 0.70836126758128	 0.420225513272481	 1.10772543655538	 0.900385724347584	 0.502699286062843	 0.644024808703083	 0.173053786884005	 2.00442460827237	 0.616051282051282	 1	 
157000	 -1684.48058730727	 -1582.69516401744	 -14.8833908188422	 -64.4396927541002	 -22.4623397168847	 0.290175803583424	 350.140891714472	 2.03680351341609	 5.22408148639898	 1.25078318779226	 1.94479854109628	 0.0636977545333682	 350.311892569186	 350.419358296221	 350.495507914208	 349.972457321218	 350.449424367685	 349.765689315573	 350.14534811812	 349.2601843625	 349.716752261025	 349.959937737139	 349.613164515413	 350.230275418127	 349.630948835458	 350.031142006375	 349.210367227209	 349.052352248702	 350.282483295377	 350.613266411314	 350.355268414857	 351.010067480998	 350.327894836605	 349.936461824628	 349.764304165077	 349.78463251407	 350.460786283113	 351.263670738586	 351.234808912494	 351.131871802841	 351.372585339084	 351.27826826518	 350.604672472395	 350.060721048715	 350.145176146527	 350.555997901403	 350.848313722332	 350.720643870209	 350.649622574233	 350.12514963463	 350.423136044606	 350.615112517555	 350.298403648933	 350.423805798085	 350.233669576621	 349.851344315236	 350.292382217202	 349.867152930143	 350.131859644836	 350.083476923838	 350.007091504854	 349.860857461044	 2.76703088787121	 3.40503218388348	 3.07278952087739	 2.52343952628134	 2.26259877515854	 3.36787516012651	 3.11128927465066	 3.43484272386773	 3.07718255849558	 4.09374499633185	 1.30804440328514	 0.21222774067448	 1.08167335176576	 0.538375901579259	 1.25984263898551	 1.23241280151244	 0.374370304212618	 3.33212451975677	 2.60077708389665	 2.82911463778545	 3.81994578892227	 0.852685014766462	 1.75002612867389	 1.11772841499646	 1.43614870438042	 1.44973756713666	 2.08629232725507	 1.85524322438653	 3.42133454738523	 1.28180752405011	 0.587292211801725	 1.4459443013193	 1.45255237376563	 1.03840360501543	 0.430579615129298	 0.126585841840324	 2.30663380571454	 1.30745844072446	 1.01491575139511	 0.562247211125437	 1.00403843064131	 0.548458015088732	 0.533198215864295	 0.436055852618788	 1.18910277703415	 1.01317516164323	 0.958251825075329	 1.17125671456806	 0.357584429521191	 2.65342781255257	 0.615974522292994	 1	 
158000	 -1698.83709864268	 -1594.68145503788	 -22.4619261163812	 -59.3052645879547	 -22.3884529004622	 0.600655985852575	 350.257632249597	 1.63113131967839	 5.43841887414383	 0.691215257783586	 2.51490790196989	 1.08868600947927	 350.933021171378	 350.770664977749	 350.817863450857	 349.635038386578	 350.308051113121	 350.018205334106	 349.958512716564	 349.118405816845	 349.792751343076	 349.559425588429	 349.536960375003	 350.249106378656	 349.687267875296	 350.0788898294	 349.106814974688	 348.943408603746	 350.258086181699	 351.190247192112	 350.967860255982	 350.637852752167	 349.865478858332	 349.588120583838	 349.555325376713	 349.602798913302	 350.42114678657	 351.039566297864	 351.157154636435	 350.81552508424	 351.675575611047	 350.994328807725	 350.83718130756	 350.078973201352	 349.918102385842	 350.192585688204	 350.596812993232	 350.649944570203	 350.1350954211	 349.806994420276	 350.593927993524	 350.573484765445	 350.520444971905	 350.379350482539	 350.326791228387	 349.87149287171	 350.51900432384	 349.902941909563	 350.227620882874	 350.230249459384	 350.213977765728	 349.930670250437	 1.56876413831669	 2.98616064541239	 2.91563676349498	 1.82083723536894	 1.81085118184338	 2.72415623274892	 2.15806794295215	 3.43484272386773	 3.52056794238593	 2.99255128762923	 1.31307354054161	 0.212044823051296	 1.41463192549616	 0.316263250713446	 1.66145154543875	 1.30667753693268	 0.648443915086504	 2.52888383610195	 2.45941652611433	 3.92895358742048	 3.89108044285337	 1.5823502817503	 1.41456362890168	 0.980975128394865	 2.18242631631582	 1.50405543873961	 2.1391959212308	 1.60546644069601	 1.5147708314589	 1.31480433275746	 0.656089135961272	 1.47492161812727	 2.54124845654359	 1.18998408230713	 0.477357533550345	 0.0436887175412381	 3.40993361801673	 0.953252131510988	 1.21654012813334	 0.47825158051	 0.847609327301284	 0.685591549123295	 0.941602021006108	 0.619520365145919	 1.86853478864407	 1.51743068046324	 0.549521184865629	 0.728337447359325	 0.485809872819979	 2.81784666737341	 0.616170886075949	 1	 
159000	 -1700.44336653324	 -1604.40045159413	 -13.2324170560234	 -59.7767253561272	 -23.0337725269547	 0.249640752519967	 350.039557126709	 1.94720506516751	 5.98127678292875	 4.71543549239867	 1.84765648866801	 0.798367014008301	 350.68693779402	 351.130551163321	 351.155983654998	 349.934285816292	 350.472083807275	 350.415547342039	 349.804992153073	 349.423699862116	 349.841636699353	 349.978028942844	 349.572274823537	 350.32000604604	 349.527143663958	 350.104800169037	 348.963391460206	 349.327314544268	 350.267983625576	 351.04957885803	 351.051578284607	 350.402022883183	 350.226794218195	 349.704739845635	 349.703272587177	 349.810377335542	 350.391863139451	 351.098897347089	 350.963624454049	 351.109837716106	 351.418535777207	 350.946723169549	 350.867355725956	 350.477378628912	 350.418327193669	 350.450958989335	 350.796800733553	 350.617965469585	 350.242102459829	 349.902416025984	 350.511310985281	 350.351600287133	 350.301116549001	 350.312488935745	 350.331319083862	 349.835616230465	 350.382167264348	 349.849977605448	 350.328923669509	 350.439956025039	 350.214728821119	 349.738184407314	 2.95992407139057	 2.54049776580068	 3.13212992057207	 2.56185970926939	 3.15808913008538	 2.5127082191946	 1.8362766129546	 4.91040073730851	 2.74442296019237	 2.86454963312086	 2.46653390983589	 0.23235294263002	 1.09872467549705	 1.53802803758932	 3.7040837293618	 2.03255316692751	 0.406497361927525	 2.29393474493106	 2.8980384219369	 3.39545326603037	 3.08539166022992	 1.45537990307105	 1.41456362890168	 1.12691125849919	 1.97846626233189	 1.53500214232186	 2.19811983278926	 1.78965156104988	 2.00641285286558	 1.61957879565979	 0.603828949684123	 2.00611671133645	 2.57589152469481	 1.14539808279942	 0.901175346516527	 0.0731452748953895	 2.57417771297939	 2.50316956172432	 0.609587437277673	 0.763739996195313	 0.935271061376773	 0.620474718348305	 1.03972878026172	 0.663661661954	 2.09553784413762	 0.605630381565516	 0.76214253426857	 0.93174387687163	 0.64362095548672	 2.6288561043744	 0.616283018867925	 1	 
160000	 -1702.61772963875	 -1599.68593806457	 -20.4653743876657	 -60.2492175566884	 -22.2171996298205	 0.413404993837675	 350.162859926509	 1.6495662801899	 4.10115052550195	 0.945365346225248	 2.80360168155606	 1.08048580768948	 351.073589025878	 350.870847576997	 350.879032766536	 350.170129404368	 350.696059378528	 350.521572517031	 349.69790764462	 349.134045186671	 350.250884785912	 350.018054897027	 349.664383304323	 350.195537681508	 349.802908415998	 350.0792075274	 349.32211073446	 349.33313305077	 350.011756219953	 351.038329302399	 350.446090466693	 350.950226123504	 350.112813442179	 349.825779427261	 350.000789301626	 350.088966991986	 350.464833925704	 351.065786811032	 351.113721093051	 351.158410454599	 351.561148793587	 350.893314770232	 350.903969159511	 350.480559628427	 350.420315879085	 350.688635909293	 350.323964386553	 350.674790390325	 350.761850031668	 350.248640424379	 350.184954593156	 350.467971130238	 350.237654321622	 350.398456158173	 350.282859491635	 350.066385419071	 350.475351669974	 349.742476837908	 350.217114492219	 350.098012090522	 350.00375483302	 350.046484269839	 2.49280636655197	 3.28000964477308	 3.04153721555216	 4.00563361645381	 3.62911354387209	 3.74611558084458	 2.824525987147	 3.06345763605992	 3.7223165996292	 5.05114448928509	 2.07921473965342	 0.239173468982647	 1.92552612076374	 0.528300561109284	 3.21080980034012	 1.68334547012546	 0.329208402644653	 3.13472943020931	 3.38594151708256	 3.22852018208653	 4.31339618012154	 0.942307079044298	 1.37755437147279	 1.00381893835495	 2.25805059679454	 1.18583398752774	 1.87215945589878	 0.80734756553364	 1.3241936195442	 1.33863937402644	 1.21318941707795	 2.22982633793777	 1.5692676936907	 1.65495966292925	 1.18463133987781	 0.103070119167778	 2.73827187071565	 2.10338773255289	 0.526204229174926	 0.943165803121686	 0.866941607358266	 0.672774719179244	 0.718637955878624	 0.636585110926724	 1.58441912018276	 0.972484828292286	 0.960285634017714	 1.39525841764824	 0.79052106508316	 1.44693696493905	 0.61651875	 1	 
161000	 -1699.43168643926	 -1590.07446305257	 -24.0215249860235	 -63.2104593411484	 -22.1252390595116	 0.6557442165117	 350.226574738694	 1.29257494199555	 3.62496102346497	 0.327828625064795	 2.03068074112202	 2.34580563838894	 351.042953641527	 351.112664630999	 351.198301520384	 350.027382546114	 350.566161295618	 350.177474346859	 349.919876531181	 348.945630719876	 350.095567712825	 349.844606834069	 349.469577697423	 350.181926444804	 349.677075573355	 350.131817966656	 349.028232779053	 349.155170780598	 350.100124388032	 350.67891768816	 349.289339856403	 350.802807689944	 350.545904360501	 349.840063163896	 349.807404939471	 350.160754321367	 350.401873862822	 350.867033646322	 350.704004277717	 350.900427233825	 351.686958259727	 350.830902996611	 350.777700714083	 350.390721188484	 350.476840014621	 350.704764890777	 350.703680568056	 350.684345188023	 350.660082773586	 350.064314675268	 350.46839996679	 350.513451931803	 350.370371702686	 350.477000628123	 350.43322194851	 349.951307469418	 350.663657621551	 349.903138963636	 350.306922132112	 350.232585678638	 350.205631747984	 350.015947371638	 2.7242149235163	 3.38585355809591	 3.49518132535437	 2.54278234379332	 3.15666735379869	 4.77800836955286	 3.28567543163198	 4.41878753013799	 3.88167862841906	 4.38278198869343	 1.41731775602234	 0.254526341487614	 2.51819034528234	 0.398980892293081	 1.7365198069293	 1.67905882072927	 0.449288548117599	 2.01373542712168	 2.8658292835837	 3.10757384962121	 4.02500555797311	 1.48617922337778	 1.96792865773227	 1.74309352146241	 1.78129749487232	 1.22260283264156	 1.29555436378716	 1.26060703387549	 2.03342679965602	 0.919395873162494	 1.09214357625341	 2.2022777627384	 2.01604242822634	 1.39584526145385	 1.07749560283271	 0.123625201534556	 1.56016173482573	 1.39959244800919	 1.0866411137216	 0.371658182657879	 0.85536821072451	 0.510919897711611	 0.5296280434873	 0.635904689734322	 1.21060504578848	 0.675799049939489	 1.24454746796406	 1.39525841764824	 0.338116162257453	 1.81101926282964	 0.61660248447205	 1	 
